"StartTime","Dur","Proto","SrcAddr","Sport","Dir","DstAddr","Dport","State","sTos","dTos","TotPkts","TotBytes","SrcBytes","Label"
"2011/08/15 16:57:02.718673",0.000187,"udp","147.32.84.59","54909","<->","147.32.80.9","53","CON",0,0,2,232,91,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:43:27.350442",0.000409,"udp","213.226.151.77","34898","<->","147.32.84.229","13363","CON",0,0,2,132,72,"flow=Background-UDP-Established"
"2011/08/15 16:59:10.917962",0.042269,"udp","147.32.84.168","26350","<->","149.5.45.251","43044","CON",0,0,2,138,76,"flow=Background-UDP-Established"
"2011/08/15 17:08:07.082942",0.171783,"udp","147.32.84.229","13363","<->","98.216.192.242","49447","CON",0,0,2,523,463,"flow=Background-UDP-Established"
"2011/08/15 16:46:47.747352",0.328623,"tcp","147.32.85.40","3846","->","80.64.63.169","80","FSPA_FSPA",0,0,15,4819,2331,"flow=Background-TCP-Established"
"2011/08/15 17:01:34.332302",0.000279,"udp","147.32.84.138","34245","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:59:44.650881",0.019831,"udp","147.32.85.87","33607","<->","147.32.80.9","53","CON",0,0,2,571,79,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:12:33.280003",5.322572,"tcp","147.32.86.179","60185","->","77.78.99.23","80","SA_SRA",0,0,4,248,126,"flow=Background-TCP-Established"
"2011/08/15 16:50:43.287353",0.064724,"tcp","147.32.86.212","1278","->","147.32.87.54","8530","_SPA",NA,0,12,1984,0,"flow=Background-TCP-Established"
"2011/08/15 17:12:47.554115",0.000611,"udp","72.185.91.40","33456","<->","147.32.84.229","13363","CON",0,0,2,548,76,"flow=Background-UDP-Established"
"2011/08/15 17:04:35.405542",0.000485,"udp","110.135.7.2","3780","<->","147.32.84.229","13363","CON",0,0,2,148,87,"flow=Background-UDP-Established"
"2011/08/15 16:50:37.794817",0.000288,"udp","147.32.84.138","44983","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:58:31.190845",60.012779,"tcp","147.32.86.123","1999","->","213.244.185.46","80","FSPA_FSRPA",0,0,12,2466,825,"flow=Background-TCP-Established"
"2011/08/15 17:10:33.675418",0.00201,"udp","147.32.84.59","54097","<->","147.32.80.9","53","CON",0,0,2,313,78,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:06:54.885350",143.489975,"tcp","147.32.84.59","54285","->","194.79.52.199","80","FSRPA_SPA",0,0,42,29254,7795,"flow=Background-Established-cmpgw-CVUT"
"2011/08/15 16:45:42.310103",0.04862,"udp","147.32.84.229","13363","<->","81.166.129.102","61932","CON",0,0,2,133,73,"flow=Background-UDP-Established"
"2011/08/15 17:12:07.845584",6.820127,"udp","109.152.125.22","20372","<->","147.32.84.229","13363","CON",0,0,4,649,529,"flow=Background-UDP-Established"
"2011/08/15 16:46:18.218609",263.38501,"tcp","85.9.127.62","30404","->","147.32.87.36","80","FSRPA_FSPA",0,0,48,15410,1991,"flow=To-Background-CVUT-WebServer"
"2011/08/15 16:47:29.884268",321.454193,"udp","147.32.84.229","13363","->","193.10.16.69","10902","INT",0,NA,39,2847,2847,"flow=Background-UDP-Attempt"
"2011/08/15 16:53:50.362103",0.000244,"udp","147.32.85.34","54672","<->","147.32.80.9","53","CON",0,0,2,326,85,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:55:09.695942",0.141348,"tcp","147.32.84.164","45426","->","77.78.99.22","80","FSPA_FSPA",0,0,9,2042,1038,"flow=From-Normal-V46-Grill"
"2011/08/15 17:02:55.147977",0.000294,"udp","147.32.84.138","50167","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:59:17.651724",0.045428,"udp","147.32.86.165","12114","<->","81.96.76.54","22570","CON",0,0,2,138,78,"flow=Background-UDP-Established"
"2011/08/15 16:47:29.448742",0.08105,"tcp","147.32.84.118","1800","->","90.180.69.62","6881","SRPA_FSRPA",0,0,11,1081,572,"flow=Background-TCP-Established"
"2011/08/15 16:48:13.925278",0,"icmp","147.32.84.118","0x0303","->","85.164.36.90","0xe11a","URP",0,NA,1,173,173,"flow=Background"
"2011/08/15 17:08:55.441143",0.111104,"tcp","147.32.86.192","55777","->","82.208.28.249","80","FSPA_FSPA",0,0,17,6725,1782,"flow=Background-TCP-Established"
"2011/08/15 16:52:54.041755",0.000681,"udp","201.78.127.37","16625","<->","147.32.84.229","13363","CON",0,0,2,134,74,"flow=Background-UDP-Established"
"2011/08/15 17:10:54.334658",0.285317,"udp","147.32.84.59","52996","<->","182.170.51.117","33540","CON",0,0,2,133,73,"flow=Background-Established-cmpgw-CVUT"
"2011/08/15 17:00:54.957339",0.000241,"udp","147.32.85.34","61263","<->","147.32.80.9","53","CON",0,0,2,204,77,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:09:52.805438",0.000402,"udp","147.32.84.138","38294","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:54:24.890633",0.069771,"udp","147.32.84.59","45645","<->","147.32.80.9","53","CON",0,0,2,150,75,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:50:37.610585",1200.180054,"tcp","147.32.86.5","1140","<?>","147.251.3.130","1713","PA_PA",0,0,9,1386,783,"flow=Background"
"2011/08/15 16:44:26.922154",2.229718,"tcp","147.32.85.76","1036","->","173.236.89.197","80","FSPA_FSPA",0,0,10,1529,751,"flow=Background-TCP-Established"
"2011/08/15 17:05:47.186919",0.000394,"udp","147.32.86.179","63368","<->","147.32.80.9","53","CON",0,0,2,542,75,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:49:02.786045",0.486723,"tcp","147.32.86.77","43889","->","93.184.220.20","80","FSPA_FSPA",0,0,13,4413,1727,"flow=Background-TCP-Established"
"2011/08/15 16:55:31.098261",60.041321,"tcp","147.32.86.123","1993","->","213.244.185.2","80","FSPA_FSRPA",0,0,12,2424,825,"flow=Background-TCP-Established"
"2011/08/15 16:44:28.172269",1705.855835,"udp","147.32.84.229","13363","<->","188.64.102.194","41832","CON",0,0,12,856,439,"flow=Background-UDP-Established"
"2011/08/15 17:07:18.959119",0.000462,"udp","147.32.85.87","56737","<->","147.32.80.9","53","CON",0,0,2,224,73,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:09:50.221519",0.036008,"udp","147.32.84.229","13363","<->","188.254.175.44","41172","CON",0,0,2,228,166,"flow=Background-UDP-Established"
"2011/08/15 17:05:07.676282",56.198467,"udp","92.75.13.216","48943","<->","147.32.84.229","13363","CON",0,0,4,1050,930,"flow=Background-UDP-Established"
"2011/08/15 16:43:51.941810",0.000425,"udp","147.32.85.8","51100","<->","147.32.80.9","53","CON",0,0,2,590,74,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:45:00.222000",0.008068,"tcp","147.32.84.21","38489","->","194.79.54.62","80","FSPA_FSPA",0,0,11,3146,879,"flow=Background-TCP-Established"
"2011/08/15 16:45:35.944233",0.000297,"udp","147.32.86.187","63323","<->","147.32.80.9","53","CON",0,0,2,262,84,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:12:48.784151",0.000267,"udp","147.32.84.138","52458","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:08:05.378672",0.000408,"udp","147.32.84.138","57810","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:12:24.728953",0.000112,"udp","147.32.85.7","56923","<->","147.32.80.9","53","CON",0,0,2,205,76,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:11:03.280670",0.000713,"udp","147.32.84.59","34079","<->","147.32.80.9","53","CON",0,0,2,364,75,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:04:03.308265",491.357147,"udp","147.32.84.229","13363","<->","72.204.67.157","36330","CON",0,0,4,1124,153,"flow=Background-UDP-Established"
"2011/08/15 16:46:22.770364",1351.512573,"udp","217.9.4.95","5273","<->","147.32.84.229","13363","CON",0,0,4,658,538,"flow=Background-UDP-Established"
"2011/08/15 17:08:40.763812",0.000383,"udp","147.32.84.59","53079","<->","147.32.80.9","53","CON",0,0,2,206,78,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:44:10.270990",100.782623,"tcp","147.32.86.182","51417","->","98.139.50.166","443","SRPA_FSPA",0,0,31,11844,3693,"flow=Background-TCP-Established"
"2011/08/15 16:49:56.218599",1.313376,"rtcp","190.244.190.35","53826","<->","147.32.84.229","13363","CON",0,0,2,234,160,"flow=Background-UDP-Established"
"2011/08/15 17:08:41.296643",4.332526,"tcp","174.139.143.170","80","->","147.32.85.56","13629","SA_R",0,0,4,244,124,"flow=Background-TCP-Established"
"2011/08/15 16:47:50.484349",0.995587,"tcp","147.32.84.118","1833","->","81.173.255.145","6881","S_RA",0,0,6,366,186,"flow=Background-TCP-Attempt"
"2011/08/15 16:52:15.529731",0.094296,"tcp","147.32.84.118","2157","->","213.213.242.100","6881","SPA_SRA",0,0,5,366,244,"flow=Background-TCP-Established"
"2011/08/15 16:44:14.365557",0.000292,"udp","147.32.85.89","58882","<->","147.32.80.9","53","CON",0,0,2,204,77,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:01:13.514702",0.000295,"udp","147.32.84.138","56685","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:48:11.588860",0.000597,"udp","220.115.42.218","41500","<->","147.32.84.229","13363","CON",0,0,2,223,161,"flow=Background-UDP-Established"
"2011/08/15 16:53:41.410174",0.84013,"tcp","147.32.85.40","4076","->","209.85.148.106","80","FSRPA_FSPA",0,0,12,2272,1270,"flow=Background-TCP-Established"
"2011/08/15 17:06:55.468366",142.904007,"tcp","147.32.84.59","54289","->","194.79.52.196","80","FSRPA_SPA",0,0,14,4333,1393,"flow=Background-Established-cmpgw-CVUT"
"2011/08/15 17:12:07.092739",0.000146,"udp","147.32.84.138","58902","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:52:15.801275",0.000517,"udp","212.3.128.49","35084","<->","147.32.84.229","13363","CON",0,0,2,134,74,"flow=Background-UDP-Established"
"2011/08/15 17:02:19.903351",0.000358,"udp","147.32.85.7","51445","<->","147.32.80.9","53","CON",0,0,2,303,80,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:51:49.866670",0.00023,"udp","147.32.85.34","52046","<->","147.32.80.9","53","CON",0,0,2,323,85,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:13:01.994151",0.000475,"udp","66.87.26.201","62968","<->","147.32.84.229","13363","CON",0,0,2,134,74,"flow=Background-UDP-Established"
"2011/08/15 16:51:29.678592",1203.980591,"udp","83.71.12.171","19783","<->","147.32.84.229","13363","CON",0,0,6,786,540,"flow=Background-UDP-Established"
"2011/08/15 16:51:39.944771",0.000211,"udp","147.32.84.138","33440","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:00:23.105594",47.203732,"udp","178.34.241.139","51681","<->","147.32.84.229","13363","CON",0,0,6,393,213,"flow=Background-UDP-Established"
"2011/08/15 16:49:57.130075",0.000615,"udp","84.238.178.65","4047","<->","147.32.84.229","13363","CON",0,0,2,772,77,"flow=Background-UDP-Established"
"2011/08/15 16:59:14.226556",0.000364,"udp","147.32.84.138","35767","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:08:10.685815",19.898802,"tcp","147.32.85.26","54989","->","77.75.77.154","80","SRPA_FSPA",0,0,31,21300,1570,"flow=Background-TCP-Established"
"2011/08/15 17:01:39.736247",0.000216,"udp","147.32.84.138","51509","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:06:01.325620",0.00019,"udp","147.32.84.138","37787","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:56:07.483634",0.000245,"udp","147.32.86.20","49369","<->","147.32.80.9","53","CON",0,0,2,261,84,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:51:30.543750",3.202618,"tcp","147.32.84.59","8700","->","77.78.99.22","80","FSPA_FSPA",0,0,9,2065,1050,"flow=Background-Established-cmpgw-CVUT"
"2011/08/15 16:53:32.930102",1.587734,"tcp","147.32.84.59","4148","->","147.32.80.13","80","FSPA_FSPA",0,0,11,3934,872,"flow=To-Background-CVUT-Proxy"
"2011/08/15 17:03:34.055056",0.000373,"udp","147.32.84.170","57828","<->","147.32.80.9","53","CON",0,0,2,400,74,"flow=From-Normal-V46-Stribrek"
"2011/08/15 16:57:59.160946",0.000638,"udp","147.32.84.59","61701","<->","147.32.80.9","53","CON",0,0,2,288,78,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:43:36.937064",0.00049,"udp","125.0.164.63","14880","<->","147.32.84.229","443","CON",0,0,2,128,60,"flow=Background-UDP-Established"
"2011/08/15 16:54:24.470820",608.875122,"udp","94.9.144.133","61977","<->","147.32.84.229","13363","CON",0,0,4,489,365,"flow=Background-UDP-Established"
"2011/08/15 16:50:19.104594",0.000142,"udp","147.32.84.59","57211","<->","147.32.80.9","53","CON",0,0,2,211,78,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:43:40.669992",1391.610596,"udp","147.32.84.229","13363","<->","112.68.160.100","1115","CON",0,0,10,1943,371,"flow=Background-UDP-Established"
"2011/08/15 16:59:55.561903",0.000221,"udp","212.25.57.230","55672","->","147.32.84.118","6881","INT",0,NA,1,145,145,"flow=Background-UDP-Attempt"
"2011/08/15 16:56:04.411004",0.005072,"tcp","147.32.85.47","2830","->","217.11.249.140","80","FSPA_FSPA",0,0,9,2029,662,"flow=Background-TCP-Established"
"2011/08/15 17:07:23.684369",0.158393,"udp","147.32.87.135","1316","<->","129.6.15.28","123","CON",0,0,2,180,90,"flow=Background-UDP-NTP-Established-1"
"2011/08/15 16:43:26.884909",0.054358,"udp","147.32.87.238","39371","<->","84.234.55.123","48513","CON",0,0,2,247,185,"flow=Background-UDP-Established"
"2011/08/15 16:46:28.793225",0.000457,"udp","136.167.44.106","54467","<->","147.32.84.229","13363","CON",0,0,2,135,75,"flow=Background-UDP-Established"
"2011/08/15 17:03:35.102003",0.00032,"udp","147.32.84.138","59636","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:02:41.341195",0.29814,"udp","147.32.87.48","4948","->","147.32.87.118","161","INT",0,NA,16,2096,2096,"flow=Background-UDP-Attempt"
"2011/08/15 17:03:27.678194",0.001777,"udp","76.67.5.10","40933","<->","147.32.84.229","13363","CON",0,0,2,528,468,"flow=Background-UDP-Established"
"2011/08/15 16:45:59.786505",0.000531,"udp","149.0.129.52","54288","<->","147.32.84.229","443","CON",0,0,2,128,60,"flow=Background-UDP-Established"
"2011/08/15 17:02:11.288866",0.000226,"udp","147.32.84.59","54460","<->","147.32.80.9","53","CON",0,0,2,323,85,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:58:36.133490",0.000401,"udp","147.32.86.50","58077","<->","147.32.80.9","53","CON",0,0,2,256,91,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:13:24.244352",0.000577,"udp","68.3.204.2","43722","<->","147.32.84.229","13363","CON",0,0,2,143,82,"flow=Background-UDP-Established"
"2011/08/15 17:10:02.317865",173.243469,"udp","86.32.49.34","16309","<->","147.32.84.229","13363","CON",0,0,4,483,359,"flow=Background-UDP-Established"
"2011/08/15 17:12:43.892961",0.000384,"udp","84.2.173.91","8736","<->","147.32.84.229","13363","CON",0,0,2,131,71,"flow=Background-UDP-Established"
"2011/08/15 16:48:00.856534",0.323705,"tcp","147.32.84.59","64615","->","76.13.114.90","80","FSPA_FSPA",0,0,9,1541,699,"flow=Background-Established-cmpgw-CVUT"
"2011/08/15 17:07:28.255238",0.000352,"udp","147.32.84.59","59983","<->","147.32.80.9","53","CON",0,0,2,222,74,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:46:25.090628",0.12942,"udp","147.32.84.229","13363","<->","129.97.12.61","8727","CON",0,0,2,546,486,"flow=Background-UDP-Established"
"2011/08/15 17:13:14.247052",8.685738,"tcp","147.32.85.7","57976","->","173.208.17.140","80","FSPA_FSPA",0,0,15,6037,1577,"flow=Background-TCP-Established"
"2011/08/15 16:50:03.561551",0.00166,"udp","189.89.70.54","36305","<->","147.32.84.229","13363","CON",0,0,2,524,464,"flow=Background-UDP-Established"
"2011/08/15 17:01:34.057277",0.017961,"tcp","147.32.84.170","52402","->","209.85.148.106","80","FSA_FSA",0,0,6,412,272,"flow=From-Normal-V46-Stribrek"
"2011/08/15 16:58:35.012850",0,"icmp","147.32.85.75","0x0a03","->","123.212.43.140",NA,"URHPRO",0,NA,1,90,90,"flow=Background"
"2011/08/15 17:11:45.827826",0.003636,"udp","109.199.137.68","33441","<->","147.32.84.229","13363","CON",0,0,4,3034,60,"flow=Background-UDP-Established"
"2011/08/15 16:54:22.555231",0.000393,"udp","147.32.84.138","45924","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:45:14.883208",0.323863,"tcp","147.32.85.76","1350","->","217.163.21.37","80","FSPA_FSPA",0,0,20,11085,7173,"flow=Background-TCP-Established"
"2011/08/15 16:56:21.450075",0.000343,"udp","147.32.84.138","33582","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:07:13.371405",0.000282,"udp","147.32.84.138","42736","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:45:54.587793",0.114209,"udp","147.32.84.229","13363","<->","66.65.40.209","48457","CON",0,0,3,1620,195,"flow=Background-UDP-Established"
"2011/08/15 16:57:48.584191",0.000332,"udp","147.32.84.138","52102","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:12:40.631848",0.00033,"udp","147.32.84.59","16446","<->","147.32.80.9","53","CON",0,0,2,271,71,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:43:23.290061",1787.488159,"udp","147.32.84.229","13363","<->","78.157.110.239","40004","CON",0,0,40,4844,2974,"flow=Background-UDP-Established"
"2011/08/15 17:00:56.932882",0.000478,"udp","193.227.184.1","34584","<->","147.32.84.229","13363","CON",0,0,2,134,74,"flow=Background-UDP-Established"
"2011/08/15 16:57:28.918903",0.415808,"tcp","147.32.84.59","49232","->","76.13.114.90","80","FSPA_FSPA",0,0,9,1536,699,"flow=Background-Established-cmpgw-CVUT"
"2011/08/15 16:58:20.581251",0.027752,"udp","147.32.84.59","60236","<->","147.32.80.9","53","CON",0,0,2,249,75,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:05:51.307165",0.000248,"udp","147.32.85.34","55496","<->","147.32.80.9","53","CON",0,0,2,328,85,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:55:51.250681",0.000266,"udp","147.32.85.34","54083","<->","147.32.80.9","53","CON",0,0,2,323,85,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:46:32.023087",0.000212,"udp","147.32.84.138","54196","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:47:10.126021",0.000126,"udp","147.32.85.25","37979","<->","147.32.80.9","53","CON",0,0,2,208,79,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:02:27.702509",0.380367,"tcp","147.32.85.76","2177","->","67.202.66.205","80","FSPA_FSPA",0,0,9,1367,758,"flow=Background-TCP-Established"
"2011/08/15 16:57:00.218223",0.000462,"udp","98.229.83.76","22330","<->","147.32.84.229","13363","CON",0,0,2,139,79,"flow=Background-UDP-Established"
"2011/08/15 16:47:13.343909",0.000465,"udp","195.158.127.89","61155","<->","147.32.84.229","13363","CON",0,0,2,133,73,"flow=Background-UDP-Established"
"2011/08/15 17:11:59.471307",15.003113,"tcp","147.32.86.77","56683","->","147.32.192.53","80","FSPA_FSPA",0,0,19,8858,2142,"flow=Background-TCP-Established"
"2011/08/15 16:47:38.461650",0.121224,"udp","147.32.84.229","13363","<->","208.88.186.10","34050","CON",0,0,2,596,76,"flow=Background-UDP-Established"
"2011/08/15 17:08:02.292410",11.039942,"tcp","147.32.84.59","9139","->","195.113.232.74","80","FSA_FSA",0,0,6,372,246,"flow=Background-Established-cmpgw-CVUT"
"2011/08/15 17:12:06.628029",0.000473,"udp","110.233.126.244","17119","<->","147.32.84.229","443","CON",0,0,2,128,60,"flow=Background-UDP-Established"
"2011/08/15 17:00:58.853394",119.24572,"tcp","147.32.84.59","4667","->","147.32.80.13","80","FSPA_FSPA",0,0,13,5275,932,"flow=To-Background-CVUT-Proxy"
"2011/08/15 17:05:09.658053",0.000275,"udp","147.32.86.92","46657","<->","147.32.80.9","53","CON",0,0,2,233,72,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:06:29.022110",0.000209,"udp","147.32.84.138","42556","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:52:54.873571",0.000394,"udp","147.32.84.59","46233","<->","147.32.80.9","53","CON",0,0,2,321,84,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:04:10.929380",0.00051,"udp","76.23.234.66","38502","<->","147.32.84.229","13363","CON",0,0,2,133,73,"flow=Background-UDP-Established"
"2011/08/15 17:09:01.667478",0.686027,"tcp","147.32.86.126","60034","->","89.185.253.133","443","SRPA_FSPA",0,0,19,4503,1136,"flow=Background-TCP-Established"
"2011/08/15 17:08:31.262093",0.000408,"udp","147.32.85.7","47918","<->","147.32.80.9","53","CON",0,0,2,358,85,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:01:41.695258",0.000165,"udp","147.32.85.25","60812","<->","147.32.80.9","53","CON",0,0,2,207,66,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:10:29.357981",0.605741,"tcp","147.32.85.76","2999","->","206.125.41.20","80","FSPA_FSPA",0,0,10,1841,842,"flow=Background-TCP-Established"
"2011/08/15 16:50:43.265790",0.000372,"udp","147.32.86.20","60815","<->","147.32.80.9","53","CON",0,0,2,263,85,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:06:43.526974",0.000144,"udp","147.32.84.138","40761","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:01:52.808968",0.908377,"tcp","147.32.86.20","4792","->","193.93.174.21","80","FSPA_FSPA",0,0,98,96952,1706,"flow=Background-TCP-Established"
"2011/08/15 16:51:20.938608",0.000186,"udp","147.32.85.25","41411","<->","147.32.80.9","53","CON",0,0,2,207,66,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:48:44.044559",0.062458,"udp","147.32.84.184","59371","<->","94.230.206.45","19721","CON",0,0,2,132,72,"flow=Background-UDP-Established"
"2011/08/15 16:43:50.264349",6.43249,"tcp","147.32.85.88","49339","->","147.32.80.13","80","FSPA_FSPA",0,0,13,4252,2738,"flow=To-Background-CVUT-Proxy"
"2011/08/15 17:10:48.447839",0.000648,"udp","85.117.59.147","23457","<->","147.32.84.229","13363","CON",0,0,2,993,79,"flow=Background-UDP-Established"
"2011/08/15 17:00:54.647268",0.100152,"udp","147.32.87.52","62866","->","224.0.0.252","5355","INT",0,NA,2,134,134,"flow=Background-UDP-Attempt"
"2011/08/15 16:51:03.275029",0.000546,"udp","147.32.84.59","60511","<->","147.32.80.9","53","CON",0,0,2,258,89,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:52:52.131908",900.019104,"udp","147.32.84.118","6881","->","112.207.220.219","42775","INT",0,NA,3,429,429,"flow=Background-UDP-Attempt"
"2011/08/15 17:05:18.821245",35.938992,"tcp","147.32.84.59","4819","->","147.32.80.13","80","FSPA_FSPA",0,0,10,1370,927,"flow=To-Background-CVUT-Proxy"
"2011/08/15 16:52:53.527890",0.025993,"udp","88.118.8.85","11272","<->","147.32.87.238","39371","CON",0,0,2,128,60,"flow=Background-UDP-Established"
"2011/08/15 16:52:49.772718",0.00039,"udp","147.32.84.59","57363","<->","147.32.80.9","53","CON",0,0,2,327,85,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:07:31.062974",144.104172,"tcp","147.32.86.192","55645","->","74.125.232.205","80","FSPA_FSPA",0,0,70,28642,19051,"flow=Background-google-analytics14"
"2011/08/15 16:52:13.472652",0.206416,"tcp","147.32.86.20","4383","->","188.138.84.239","80","FSPA_FSPA",0,0,41,32762,1089,"flow=Background-TCP-Established"
"2011/08/15 16:57:33.578914",0.00739,"tcp","147.32.84.134","51975","->","78.24.14.69","80","FSPA_FSPA",0,0,10,2700,1036,"flow=From-Normal-V46-Jist"
"2011/08/15 16:46:23.425748",16.002108,"tcp","147.32.84.59","8582","->","216.34.181.97","80","SPA_FSRPA",0,0,39,33891,1706,"flow=Background-Established-cmpgw-CVUT"
"2011/08/15 16:46:36.100927",0.000268,"udp","91.89.86.51","43362","<->","147.32.84.229","13363","CON",0,0,2,165,105,"flow=Background-UDP-Established"
"2011/08/15 16:48:24.854462",739.047729,"udp","147.32.84.229","13363","<->","95.129.136.26","3290","CON",0,0,4,483,359,"flow=Background-UDP-Established"
"2011/08/15 17:06:20.996574",0.30453,"udp","147.32.84.229","13363","<->","218.224.35.132","41083","CON",0,0,2,135,75,"flow=Background-UDP-Established"
"2011/08/15 16:55:38.203921",1.808575,"tcp","147.32.84.118","2546","->","210.64.83.67","6881","SRPA_FSRPA",0,0,11,1081,572,"flow=Background-TCP-Established"
"2011/08/15 16:44:53.278682",0.000258,"udp","147.32.84.138","50075","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:06:17.244203",0.00025,"udp","147.32.84.59","38904","<->","147.32.80.9","53","CON",0,0,2,321,84,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:43:30.938847",1767.143921,"tcp","147.32.86.183","51777","<?>","205.188.11.75","443","PA_PA",0,0,86,7622,2580,"flow=Background"
"2011/08/15 16:50:11.813281",0.000405,"udp","108.21.6.156","50977","<->","147.32.85.56","44076","CON",0,0,2,128,60,"flow=Background-UDP-Established"
"2011/08/15 17:12:14.450128",0.000694,"udp","60.50.201.240","16750","<->","147.32.84.229","13363","CON",0,0,2,546,78,"flow=Background-UDP-Established"
"2011/08/15 16:52:46.142348",0.000207,"udp","147.32.84.138","36123","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:11:57.103861",0.000251,"udp","147.32.84.138","43692","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
